counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,instr_done_keyboard.rt,instr_done_keyboard.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,619.5824,620.8287,s,1,0.5667,,0.5667,1,620.8292,621.3274,,,621.3276,621.3279,-0.133333333,-0.387037037,0,0,0,,0,281,281,519,1,520,MAS,DIS,150,1,gallo,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,621.3302,622.5426,l,1,0.5382,,0.5382,1,622.5432,623.0428,,,623.043,623.0433,-0.133333333,-0.387037037,0,0,0,,0,282,282,143,1,144,FEM,DIS,150,0,esposa,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,623.0454,624.2086,l,1,0.4894,,0.4894,1,624.2093,624.7084,,,624.7086,624.7088,-0.133333333,-0.387037037,0,0,0,,0,283,283,123,1,124,FEM,DIS,150,0,rueda,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,624.7113,625.8083,l,1,0.4254,,0.4254,1,625.809,626.3074,,,626.3077,626.308,-0.133333333,-0.387037037,0,0,0,,0,284,284,103,1,104,FEM,DIS,150,0,costa,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,626.3095,627.356,s,1,0.3671,,0.3671,1,627.3563,627.8557,,,627.856,627.8565,-0.133333333,-0.387037037,0,0,0,,0,285,285,554,1,555,MAS,AGR,150,1,gallo,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,627.8581,629.0378,l,1,0.5012,,0.5012,1,629.0382,629.5444,,,629.5452,629.5459,-0.133333333,-0.387037037,0,0,0,,0,286,286,258,1,259,MAS,AGR,150,0,mito,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,629.5465,630.6533,l,1,0.4338,,0.4338,1,630.6537,631.1531,,,631.1533,631.1536,-0.133333333,-0.387037037,0,0,0,,0,287,287,255,1,256,MAS,DIS,150,0,reto,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,631.1555,632.2517,l,1,0.417,,0.417,1,632.252,632.7514,,,632.7516,632.7519,-0.133333333,-0.387037037,0,0,0,,0,288,288,135,1,136,FEM,DIS,150,0,grasa,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,632.7541,633.8674,l,1,0.4309,,0.4309,1,633.8678,634.3658,,,634.366,634.3661,-0.133333333,-0.387037037,0,0,0,,0,289,289,3,1,4,FEM,DIS,150,0,hora,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,634.3692,635.4831,l,1,0.4344,,0.4344,1,635.4836,635.9823,,,635.9825,635.9826,-0.133333333,-0.387037037,0,0,0,,0,290,290,274,1,275,MAS,AGR,150,0,padre,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,635.9847,637.0813,l,1,0.4167,,0.4167,1,637.0815,637.5808,,,637.5831,637.5836,-0.133333333,-0.387037037,0,0,0,,0,291,291,180,1,181,FEM,AGR,150,0,página,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,637.584,638.6791,l,1,0.4201,,0.4201,1,638.6795,639.1796,,,639.1799,639.18,-0.133333333,-0.387037037,0,0,0,,0,292,292,413,1,414,MAS,DIS,150,0,templo,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,639.1823,640.1627,l,1,0.3008,,0.3008,1,640.1632,640.6623,,,640.6625,640.6628,-0.133333333,-0.387037037,0,0,0,,0,293,293,308,1,309,MAS,AGR,150,0,valor,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,640.665,641.6443,l,1,0.3074,,0.3074,1,641.6448,642.1439,,,642.1442,642.1445,-0.133333333,-0.387037037,0,0,0,,0,294,294,51,1,52,FEM,DIS,150,0,gota,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,642.1463,643.1765,l,1,0.3498,,0.3498,1,643.1769,643.6759,,,643.6762,643.6764,-0.133333333,-0.387037037,0,0,0,,0,295,295,44,1,45,FEM,AGR,150,0,lata,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,643.6784,644.8084,s,1,0.4506,,0.4506,1,644.8089,645.3079,,,645.3081,645.3082,-0.133333333,-0.387037037,0,0,0,,0,296,296,475,1,476,FEM,DIS,150,1,grulla,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,645.3104,646.2985,l,1,0.317,,0.317,1,646.2985,646.7904,,,646.7927,646.7931,-0.133333333,-0.387037037,0,0,0,,0,297,297,296,1,297,MAS,AGR,150,0,hotel,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,646.7936,647.8224,s,1,0.3501,,0.3501,1,647.8226,648.3218,,,648.322,648.3222,-0.133333333,-0.387037037,0,0,0,,0,298,298,534,1,535,MAS,AGR,150,1,pollo,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,648.3244,649.5043,l,1,0.4933,,0.4933,1,649.5047,650.0045,,,650.0049,650.0053,-0.133333333,-0.387037037,0,0,0,,0,299,299,79,1,80,FEM,DIS,150,0,carta,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,650.0065,651.1366,s,1,0.4505,,0.4505,1,651.1369,651.6359,,,651.6361,651.6363,-0.133333333,-0.387037037,0,0,0,,0,300,300,486,1,487,MAS,AGR,150,1,ganso,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,651.6385,652.7353,s,1,0.4169,,0.4169,1,652.7356,653.2352,,,653.2355,653.2358,-0.133333333,-0.387037037,0,0,0,,0,301,301,523,1,524,MAS,DIS,150,1,mono,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,653.2375,654.3007,l,1,0.3891,,0.3891,1,654.3013,654.8002,,,654.8003,654.8007,-0.133333333,-0.387037037,0,0,0,,0,302,302,391,1,392,MAS,DIS,150,0,tesoro,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,654.8025,655.832,l,1,0.3554,,0.3554,1,655.8326,656.3321,,,656.3344,656.335,-0.133333333,-0.387037037,0,0,0,,0,303,303,343,1,344,MAS,DIS,150,0,túnel,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,656.3354,657.4648,l,1,0.4504,,0.4504,1,657.4654,657.9645,,,657.9648,657.9651,-0.133333333,-0.387037037,0,0,0,,0,304,304,405,1,406,MAS,DIS,150,0,pánico,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,657.9668,659.0966,l,1,0.4533,,0.4533,1,659.097,659.5964,,,659.5965,659.5968,-0.133333333,-0.387037037,0,0,0,,0,305,305,305,1,306,MAS,DIS,150,0,éxito,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,659.5987,660.9285,l,1,0.6513,,0.6513,1,660.9289,661.428,,,661.4283,661.4286,-0.133333333,-0.387037037,0,0,0,,0,306,306,113,1,114,FEM,DIS,150,0,salsa,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,661.4304,662.4943,s,1,0.3831,,0.3831,1,662.4945,662.9946,,,662.9949,662.9952,-0.133333333,-0.387037037,0,0,0,,0,307,307,418,1,419,FEM,AGR,150,1,rana,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,662.9964,664.1252,l,1,0.459,,0.459,1,664.1256,664.6259,,,664.6278,664.6284,-0.133333333,-0.387037037,0,0,0,,0,308,308,293,1,294,MAS,DIS,150,0,grupo,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,664.6289,665.6907,l,1,0.3857,,0.3857,1,665.6912,666.1909,,,666.1914,666.1919,-0.133333333,-0.387037037,0,0,0,,0,309,309,102,1,103,FEM,AGR,150,0,nieve,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,666.1932,667.2736,s,1,0.4006,,0.4006,1,667.2745,667.7729,,,667.773,667.7734,-0.133333333,-0.387037037,0,0,0,,0,310,310,492,1,493,MAS,AGR,150,1,pato,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,667.7753,668.9215,l,1,0.4676,,0.4676,1,668.9217,669.4211,,,669.4213,669.4217,-0.133333333,-0.387037037,0,0,0,,0,311,311,133,1,134,FEM,DIS,150,0,fruta,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,669.424,670.4871,l,1,0.3834,,0.3834,1,670.4875,670.9876,,,670.988,670.9884,-0.133333333,-0.387037037,0,0,0,,0,312,312,22,1,23,FEM,AGR,150,0,zona,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,670.9899,672.0855,l,1,0.4183,,0.4183,1,672.0857,672.5852,,,672.5853,672.5856,-0.133333333,-0.387037037,0,0,0,,0,313,313,245,1,246,MAS,DIS,150,0,mago,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,672.588,673.6348,l,0,0.3668,,0.3668,0,673.6369,674.1342,,,674.1367,674.1373,-0.133333333,-0.387037037,0,0,0,,0,314,314,542,1,543,MAS,AGR,150,1,mirlo,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,674.138,675.2671,l,0,0.4535,,0.4535,0,675.2678,675.7665,,,675.7667,675.7671,-0.133333333,-0.387037037,0,0,0,,0,315,315,457,1,458,FEM,DIS,150,1,mula,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,675.7689,676.9146,l,1,0.467,,0.467,1,676.9177,677.4142,,,677.4146,677.4149,-0.133333333,-0.387037037,0,0,0,,0,316,316,104,1,105,FEM,AGR,150,0,plata,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,677.4176,678.6305,l,1,0.5319,,0.5319,1,678.6308,679.1298,,,679.1299,679.1301,-0.133333333,-0.387037037,0,0,0,,0,317,317,90,1,91,FEM,AGR,150,0,banda,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,679.1326,680.2476,l,1,0.4418,,0.4418,1,680.2478,680.7455,,,680.7457,680.746,-0.133333333,-0.387037037,0,0,0,,0,318,318,14,1,15,FEM,AGR,150,0,mesa,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,680.748,682.0271,s,1,0.6003,,0.6003,1,682.0273,682.5275,,,682.5299,682.5308,-0.133333333,-0.387037037,0,0,0,,0,319,319,512,1,513,MAS,AGR,150,1,narval,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,682.5315,683.676,l,1,0.467,,0.467,1,683.6764,684.1758,,,684.176,684.1762,-0.133333333,-0.387037037,0,0,0,,0,320,320,373,1,374,MAS,DIS,150,0,puente,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,684.1786,685.3086,l,1,0.4504,,0.4504,1,685.3088,685.8081,,,685.8084,685.8088,-0.133333333,-0.387037037,0,0,0,,0,321,321,198,1,199,FEM,AGR,150,0,jugada,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,685.8108,687.1748,l,1,0.6856,,0.6856,1,687.1754,687.6733,,,687.6736,687.6738,-0.133333333,-0.387037037,0,0,0,,0,322,322,57,1,58,FEM,DIS,150,0,loca,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,687.6757,688.7549,l,1,0.4074,,0.4074,1,688.7551,689.2549,,,689.2551,689.2553,-0.133333333,-0.387037037,0,0,0,,0,323,323,394,1,395,MAS,AGR,150,0,ladrón,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,689.2576,690.4375,l,1,0.5006,,0.5006,1,690.4378,690.9362,,,690.9364,690.9367,-0.133333333,-0.387037037,0,0,0,,0,324,324,257,1,258,MAS,DIS,150,0,baúl,la,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,690.9397,692.1365,s,1,0.5175,,0.5175,1,692.1372,692.6356,,,692.6381,692.6389,-0.133333333,-0.387037037,0,0,0,,0,325,325,550,1,551,MAS,AGR,150,1,ratón,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,692.6395,693.7349,l,1,0.4179,,0.4179,1,693.7353,694.2343,,,694.2345,694.2347,-0.133333333,-0.387037037,0,0,0,,0,326,326,285,1,286,MAS,DIS,150,0,punto,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,694.2369,695.4659,l,1,0.5506,,0.5506,1,695.4661,695.9667,,,695.967,695.9674,-0.133333333,-0.387037037,0,0,0,,0,327,327,208,1,209,MAS,AGR,150,0,tipo,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,695.9689,697.2325,l,1,0.5774,,0.5774,1,697.2329,697.7314,,,697.7318,697.7321,-0.133333333,-0.387037037,0,0,0,,0,328,328,410,1,411,MAS,AGR,150,0,hombro,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,697.734,698.8965,l,1,0.4845,,0.4845,1,698.8968,699.3969,,,699.3972,699.3976,-0.133333333,-0.387037037,0,0,0,,0,329,329,297,1,298,MAS,DIS,150,0,honor,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,699.3992,700.4457,l,1,0.3671,,0.3671,1,700.446,700.9458,,,700.9486,700.9494,-0.133333333,-0.387037037,0,0,0,,0,330,330,316,1,317,MAS,AGR,150,0,ruido,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,700.9503,702.0604,l,1,0.4325,,0.4325,1,702.0606,702.5607,,,702.561,702.5612,-0.133333333,-0.387037037,0,0,0,,0,331,331,281,1,282,MAS,DIS,150,0,juego,la,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,702.5634,703.5267,l,1,0.2839,,0.2839,1,703.527,704.0264,,,704.0266,704.0268,-0.133333333,-0.387037037,0,0,0,,0,332,332,248,1,249,MAS,AGR,150,0,tomo,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,704.029,705.1961,s,1,0.4959,,0.4959,1,705.1961,705.6922,,,705.6925,705.6928,-0.133333333,-0.387037037,0,0,0,,0,333,333,437,1,438,FEM,DIS,150,1,paloma,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,705.6945,706.807,l,1,0.4489,,0.4489,1,706.8073,707.3066,,,707.3068,707.307,-0.133333333,-0.387037037,0,0,0,,0,334,334,372,1,373,MAS,AGR,150,0,bosque,el,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,707.3093,708.6398,l,1,0.6515,,0.6515,1,708.6403,709.129,,,709.129,709.129,-0.133333333,-0.387037037,0,0,0,,0,335,335,379,1,380,MAS,DIS,150,0,delito,la,6,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,709.1299,710.2872,l,1,0.4843,,0.4843,1,710.2875,710.7875,,,710.79,710.7908,-0.133333333,-0.387037037,0,0,0,,0,336,336,53,1,54,FEM,DIS,150,0,goma,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,710.7914,712.0033,l,1,0.5171,,0.5171,1,712.0036,712.5029,,,712.503,712.5033,-0.133333333,-0.387037037,0,0,0,,0,337,337,320,1,321,MAS,AGR,150,0,dueño,el,5,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,712.5053,713.543,s,1,0.3663,,0.3663,1,713.5431,714.0357,,,714.0359,714.0363,-0.133333333,-0.387037037,0,0,0,,0,338,338,455,1,456,FEM,DIS,150,1,rata,el,4,,,,
,,,,,,,9639d66aab3fc89f4ef8d852,67d30250bc6dd184d4aaad81,67d88b637588ce921459599b,2025-03-17_14h59.56.024,Tarea de clasificación semántica,2024.2.5,Win32,63.29113924,,,,,,,,,,,,,,,,,,,,,,714.0382,715.1082,l,1,0.3987,,0.3987,1,715.1082,715.6007,,,715.6009,715.6012,-0.133333333,-0.387037037,0,0,0,,0,339,339,298,1,299,MAS,AGR,150,0,novio,el,5,,,,
