counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,instr_done_touch.clicked_name,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,End.started,End.stopped
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,178.5122,179.622,s,1,0.4443,,0.4443,1,179.6223,180.1181,180.1215,180.1239,-0.10546875,-0.391927083,0,0,0,,0,52,52,148,1,149,FEM,AGR,150,0,fiesta,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,180.1279,181.2419,s,1,0.4506,,0.4506,1,181.2423,181.7311,181.7314,181.7317,-0.10546875,-0.391927083,0,0,0,,0,53,53,211,1,212,MAS,DIS,150,0,país,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,181.7366,182.7548,s,0,0.3497,,0.3497,0,182.7614,183.2496,183.2498,183.25,-0.10546875,-0.391927083,0,0,0,,0,54,54,535,1,536,MAS,DIS,150,1,piojo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,183.2535,184.4662,s,1,0.5367,,0.5367,1,184.4692,184.9672,184.9674,184.9677,-0.10546875,-0.391927083,0,0,0,,0,55,55,53,1,54,FEM,DIS,150,0,goma,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,184.9708,185.9983,l,1,0.3525,,0.3525,1,185.9986,186.4985,186.4987,186.499,-0.10546875,-0.391927083,0,0,0,,0,56,56,531,1,532,MAS,DIS,150,1,atún,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,186.5041,187.6646,s,1,0.4867,,0.4867,1,187.6649,188.1651,188.1654,188.1657,-0.10546875,-0.391927083,0,0,0,,0,57,57,77,1,78,FEM,DIS,150,0,amiga,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,188.1712,189.2542,l,1,0.4121,,0.4121,1,189.2546,189.7485,189.7531,189.7552,-0.10546875,-0.391927083,0,0,0,,0,58,58,537,1,538,MAS,DIS,150,1,lince,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,189.7581,190.782,s,1,0.3536,,0.3536,1,190.7822,191.2816,191.2818,191.2822,-0.10546875,-0.391927083,0,0,0,,0,59,59,374,1,375,MAS,AGR,150,0,viento,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,191.2868,192.3549,s,1,0.3957,,0.3957,1,192.3555,192.8486,192.8488,192.8492,-0.10546875,-0.391927083,0,0,0,,0,60,60,234,1,235,MAS,AGR,150,0,saco,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,192.8543,193.9664,l,1,0.4385,,0.4385,1,193.9665,194.4653,194.4654,194.4658,-0.10546875,-0.391927083,0,0,0,,0,61,61,508,1,509,MAS,AGR,150,1,pájaro,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,194.471,195.5653,s,1,0.4207,,0.4207,1,195.5656,196.0655,196.066,196.0662,-0.10546875,-0.391927083,0,0,0,,0,62,62,12,1,13,FEM,AGR,150,0,nave,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,196.0713,197.2225,l,1,0.4774,,0.4774,1,197.2227,197.7161,197.7207,197.7229,-0.10546875,-0.391927083,0,0,0,,0,63,63,439,1,440,FEM,DIS,150,1,iguana,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,197.7282,198.7654,s,1,0.3681,,0.3681,1,198.7657,199.2651,199.2653,199.2662,-0.10546875,-0.391927083,0,0,0,,0,64,64,319,1,320,MAS,DIS,150,0,humor,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,199.2707,200.2795,s,1,0.3443,,0.3443,1,200.2798,200.7741,200.7744,200.7747,-0.10546875,-0.391927083,0,0,0,,0,65,65,79,1,80,FEM,DIS,150,0,carta,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,200.7781,201.7589,s,1,0.3059,,0.3059,1,201.759,202.2565,202.2567,202.2571,-0.10546875,-0.391927083,0,0,0,,0,66,66,404,1,405,MAS,AGR,150,0,chiste,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,202.2606,203.2762,s,1,0.3346,,0.3346,1,203.2764,203.7651,203.7654,203.7658,-0.10546875,-0.391927083,0,0,0,,0,67,67,196,1,197,FEM,AGR,150,0,poesía,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,203.7707,204.9091,s,1,0.4648,,0.4648,1,204.9092,205.4072,205.4073,205.4077,-0.10546875,-0.391927083,0,0,0,,0,68,68,66,1,67,FEM,AGR,150,0,bota,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,205.4115,206.5322,s,1,0.4541,,0.4541,1,206.5323,207.0337,207.0372,207.0404,-0.10546875,-0.391927083,0,0,0,,0,69,69,286,1,287,MAS,AGR,150,0,viaje,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,207.0436,208.241,s,1,0.5295,,0.5295,1,208.2411,208.7336,208.7339,208.7341,-0.10546875,-0.391927083,0,0,0,,0,70,70,209,1,210,MAS,DIS,150,0,lado,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,208.7375,209.753,s,1,0.336,,0.336,1,209.7532,210.2525,210.2527,210.2528,-0.10546875,-0.391927083,0,0,0,,0,71,71,293,1,294,MAS,DIS,150,0,grupo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,210.2557,211.2595,s,1,0.3337,,0.3337,1,211.2597,211.7504,211.7507,211.7509,-0.10546875,-0.391927083,0,0,0,,0,72,72,187,1,188,FEM,DIS,150,0,gloria,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,211.7542,213.0266,s,1,0.5997,,0.5997,1,213.0268,213.5241,213.5244,213.5247,-0.10546875,-0.391927083,0,0,0,,0,73,73,330,1,331,MAS,AGR,150,0,motor,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,213.5283,214.6944,s,1,0.4862,,0.4862,1,214.6948,215.1867,215.1869,215.1874,-0.10546875,-0.391927083,0,0,0,,0,74,74,105,1,106,FEM,DIS,150,0,arena,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,215.1908,216.3659,s,1,0.495,,0.495,1,216.3662,216.8566,216.86,216.8624,-0.10546875,-0.391927083,0,0,0,,0,75,75,125,1,126,FEM,DIS,150,0,barba,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,216.8664,218.0057,s,1,0.4797,,0.4797,1,218.0062,218.5007,218.501,218.5013,-0.10546875,-0.391927083,0,0,0,,0,76,76,184,1,185,FEM,AGR,150,0,cuerda,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,218.5049,219.7891,s,1,0.6128,,0.6128,1,219.7895,220.2859,220.286,220.2871,-0.10546875,-0.391927083,0,0,0,,0,77,77,267,1,268,MAS,DIS,150,0,coco,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,220.2895,221.3408,s,1,0.379,,0.379,1,221.341,221.8342,221.8345,221.8351,-0.10546875,-0.391927083,0,0,0,,0,78,78,363,1,364,MAS,DIS,150,0,precio,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,221.8382,222.8518,s,1,0.3372,,0.3372,1,222.8522,223.3509,223.351,223.3513,-0.10546875,-0.391927083,0,0,0,,0,79,79,72,1,73,FEM,AGR,150,0,madre,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,223.3549,224.4512,s,1,0.4295,,0.4295,1,224.4515,224.9404,224.9441,224.9463,-0.10546875,-0.391927083,0,0,0,,0,80,80,99,1,100,FEM,DIS,150,0,cinta,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,224.9516,226.0832,l,1,0.4698,,0.4698,1,226.0835,226.5741,226.5744,226.5748,-0.10546875,-0.391927083,0,0,0,,0,81,81,538,1,539,MAS,AGR,150,1,erizo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,226.5782,227.7262,l,1,0.4687,,0.4687,1,227.7263,228.2246,228.2248,228.2251,-0.10546875,-0.391927083,0,0,0,,0,82,82,545,1,546,MAS,DIS,150,1,conejo,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,228.2283,229.2115,l,0,0.3179,,0.3179,0,229.2135,229.7161,229.7163,229.7167,-0.10546875,-0.391927083,0,0,0,,0,83,83,218,1,219,MAS,AGR,150,0,voto,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,229.7219,230.9,s,1,0.501,,0.501,1,230.9036,231.3996,231.3997,231.4001,-0.10546875,-0.391927083,0,0,0,,0,84,84,344,1,345,MAS,AGR,150,0,tiempo,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,231.4052,232.504,l,1,0.4221,,0.4221,1,232.5043,233,233.0001,233.0004,-0.10546875,-0.391927083,0,0,0,,0,85,85,551,1,552,MAS,DIS,150,1,búho,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,233.0051,234.1829,s,1,0.5184,,0.5184,1,234.1832,234.673,234.6768,234.679,-0.10546875,-0.391927083,0,0,0,,0,86,86,324,1,325,MAS,AGR,150,0,polvo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,234.6815,235.7014,s,1,0.348,,0.348,1,235.7016,236.2015,236.2019,236.2022,-0.10546875,-0.391927083,0,0,0,,0,87,87,283,1,284,MAS,DIS,150,0,poder,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,236.2061,237.2528,l,1,0.3718,,0.3718,1,237.2532,237.7516,237.752,237.7525,-0.10546875,-0.391927083,0,0,0,,0,88,88,554,1,555,MAS,AGR,150,1,gallo,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,237.7556,239.0181,s,1,0.5851,,0.5851,1,239.0184,239.5181,239.5182,239.5185,-0.10546875,-0.391927083,0,0,0,,0,89,89,353,1,354,MAS,DIS,150,0,minuto,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,239.5218,240.569,s,1,0.37,,0.37,1,240.5695,241.0684,241.0688,241.069,-0.10546875,-0.391927083,0,0,0,,0,90,90,75,1,76,FEM,DIS,150,0,calle,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,241.0723,242.2185,l,1,0.4839,,0.4839,1,242.2187,242.7186,242.7223,242.7245,-0.10546875,-0.391927083,0,0,0,,0,91,91,425,1,426,FEM,DIS,150,1,pulga,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,242.7271,243.7689,s,1,0.3699,,0.3699,1,243.7691,244.2676,244.2679,244.2682,-0.10546875,-0.391927083,0,0,0,,0,92,92,279,1,280,MAS,DIS,150,0,miedo,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,244.272,245.335,s,1,0.3863,,0.3863,1,245.3352,245.8351,245.8352,245.8355,-0.10546875,-0.391927083,0,0,0,,0,93,93,16,1,17,FEM,AGR,150,0,caja,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,245.8389,246.9341,l,1,0.421,,0.421,1,246.9349,247.4338,247.434,247.4344,-0.10546875,-0.391927083,0,0,0,,0,94,94,459,1,460,FEM,DIS,150,1,orca,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,247.4391,248.5529,l,1,0.4375,,0.4375,1,248.5532,249.0501,249.0503,249.0507,-0.10546875,-0.391927083,0,0,0,,0,95,95,526,1,527,MAS,AGR,150,1,león,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,249.0558,250.1035,l,1,0.3714,,0.3714,1,250.1038,250.6002,250.6004,250.6008,-0.10546875,-0.391927083,0,0,0,,0,96,96,506,1,507,MAS,AGR,150,1,gecko,el,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,250.606,251.623,l,1,0.3454,,0.3454,1,251.6232,252.1168,252.1226,252.125,-0.10546875,-0.391927083,0,0,0,,0,97,97,476,1,477,FEM,AGR,150,1,gacela,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,252.1276,253.1518,s,1,0.3539,,0.3539,1,253.1525,253.6421,253.6422,253.6425,-0.10546875,-0.391927083,0,0,0,,0,98,98,405,1,406,MAS,DIS,150,0,pánico,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,253.646,254.693,s,1,0.367,,0.367,1,254.6932,255.1879,255.188,255.1885,-0.10546875,-0.391927083,0,0,0,,0,99,99,102,1,103,FEM,AGR,150,0,nieve,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,255.1923,256.1952,s,1,0.3361,,0.3361,1,256.1955,256.6878,256.688,256.6884,-0.10546875,-0.391927083,0,0,0,,0,100,100,48,1,49,FEM,AGR,150,0,fama,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,256.6918,257.7278,s,1,0.3631,,0.3631,1,257.7279,258.2214,258.2216,258.222,-0.10546875,-0.391927083,0,0,0,,0,101,101,206,1,207,FEM,AGR,150,0,lógica,la,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,258.2258,259.4285,s,1,0.5185,,0.5185,1,259.4288,259.9265,259.93,259.934,-0.10546875,-0.391927083,0,0,0,,0,102,102,343,1,344,MAS,DIS,150,0,túnel,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,259.9375,260.9609,s,1,0.3511,,0.3511,1,260.9611,261.4591,261.4594,261.4597,-0.10546875,-0.391927083,0,0,0,,0,103,103,24,1,25,FEM,AGR,150,0,piel,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,261.4632,262.5279,l,1,0.386,,0.386,1,262.5281,263.0201,263.0203,263.0204,-0.10546875,-0.391927083,0,0,0,,0,104,104,525,1,526,MAS,DIS,150,1,pavo,la,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,263.0236,264.0676,l,1,0.3703,,0.3703,1,264.0679,264.5673,264.5675,264.5701,-0.10546875,-0.391927083,0,0,0,,0,105,105,443,1,444,FEM,DIS,150,1,nutria,el,6,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,264.5739,265.6761,s,1,0.4288,,0.4288,1,265.6763,266.1674,266.1675,266.1679,-0.10546875,-0.391927083,0,0,0,,0,106,106,1,1,2,FEM,DIS,150,0,vida,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,266.1731,267.1941,s,1,0.3512,,0.3512,1,267.1944,267.6869,267.6871,267.6873,-0.10546875,-0.391927083,0,0,0,,0,107,107,220,1,221,MAS,AGR,150,0,frío,el,4,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,267.6907,268.8025,s,1,0.438,,0.438,1,268.8028,269.3055,269.3087,269.3111,-0.10546875,-0.391927083,0,0,0,,0,108,108,114,1,115,FEM,AGR,150,0,frase,la,5,,,
,,,,,,,ca56deebd4b0e1101bfbd867,67d30250bc6dd184d4aaad81,67d818efe7c3adf3abeae76e,2025-03-17_13h44.11.880,Tarea de clasificación semántica,2024.2.5,Win32,67.56756757,,,,,,,,,,,,,,,,,,,,,,,,269.3168,270.3691,s,1,0.3859,,0.3859,1,270.3693,270.8691,270.8693,270.8695,-0.10546875,-0.391927083,0,0,0,,0,109,109,68,1,69,FEM,AGR,150,0,grúa,la,4,,,
