counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,consent_prescreening.block_1/declare_consent,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,response.rt,response.duration,rt,corr,feedback.started,feedback.stopped,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,919.3594,920.3936,l,1,0.3771,,0.3771,1,920.3936,920.8936,920.8936,920.8937,0.819444444,-0.051851852,0,0,0,,0,474,474,167,1,168,FEM,AGR,150,0,oferta,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,920.8942,922.1297,l,0,0.5765,,0.5765,0,922.13,922.6297,922.6302,922.6305,0.819444444,-0.051851852,0,0,0,,0,475,475,457,1,458,FEM,AGR,150,1,mula,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,922.6308,923.713,l,1,0.4238,,0.4238,1,923.7134,924.213,924.2131,924.2131,0.819444444,-0.051851852,0,0,0,,0,476,476,50,1,51,FEM,DIS,150,0,jefa,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,924.2136,925.3449,l,1,0.4724,,0.4724,1,925.345,925.8449,925.845,925.845,0.819444444,-0.051851852,0,0,0,,0,477,477,39,1,40,FEM,AGR,150,0,gira,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,925.8456,926.8589,l,1,0.3567,,0.3567,1,926.8589,927.3588,927.3589,927.3589,0.819444444,-0.051851852,0,0,0,,0,478,478,144,1,145,FEM,DIS,150,0,ciudad,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,927.3594,928.4422,s,1,0.4271,,0.4271,1,928.4422,928.9421,928.9422,928.9422,0.819444444,-0.051851852,0,0,0,,0,479,479,544,1,545,MAS,DIS,150,1,coyote,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,928.9427,929.963,l,1,0.3619,,0.3619,1,929.963,930.4664,930.4668,930.4671,0.819444444,-0.051851852,0,0,0,,0,480,480,191,1,192,FEM,AGR,150,0,actriz,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,930.4674,931.4143,l,1,0.285,,0.285,1,931.4144,931.9143,931.9143,931.9144,0.819444444,-0.051851852,0,0,0,,0,481,481,27,1,28,FEM,AGR,150,0,taza,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,931.9149,932.8587,l,1,0.287,,0.287,1,932.8588,933.3587,933.3587,933.3588,0.819444444,-0.051851852,0,0,0,,0,482,482,275,1,276,MAS,AGR,150,0,mundo,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,933.3594,934.3102,l,1,0.2927,,0.2927,1,934.3102,934.8101,934.8102,934.8103,0.819444444,-0.051851852,0,0,0,,0,483,483,76,1,77,FEM,DIS,150,0,novia,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,934.8108,935.8935,s,1,0.4256,,0.4256,1,935.8936,936.3934,936.3934,936.3936,0.819444444,-0.051851852,0,0,0,,0,484,484,489,1,490,MAS,AGR,150,1,lobo,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,936.3941,937.4421,s,1,0.3925,,0.3925,1,937.4422,937.942,937.9421,937.9421,0.819444444,-0.051851852,0,0,0,,0,485,485,440,1,441,FEM,DIS,150,1,grulla,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,937.9426,939.081,s,1,0.4793,,0.4793,1,939.081,939.581,939.5815,939.5818,0.819444444,-0.051851852,0,0,0,,0,486,486,545,1,546,MAS,AGR,150,1,conejo,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,939.5821,940.5115,l,1,0.271,,0.271,1,940.5116,941.0115,941.0115,941.0116,0.819444444,-0.051851852,0,0,0,,0,487,487,176,1,177,FEM,DIS,150,0,madera,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,941.0121,941.9977,l,1,0.3265,,0.3265,1,941.9977,942.4975,942.4976,942.4977,0.819444444,-0.051851852,0,0,0,,0,488,488,9,1,10,FEM,AGR,150,0,niña,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,942.4981,943.4767,l,1,0.3221,,0.3221,1,943.4768,943.9767,943.9767,943.9768,0.819444444,-0.051851852,0,0,0,,0,489,489,238,1,239,MAS,DIS,150,0,pozo,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,943.9773,945.192,s,1,0.5585,,0.5585,1,945.192,945.6919,945.692,945.692,0.819444444,-0.051851852,0,0,0,,0,490,490,520,1,521,MAS,DIS,150,1,ciervo,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,945.6925,946.942,s,0,0.5919,,0.5919,0,946.9424,947.442,947.442,947.4421,0.819444444,-0.051851852,0,0,0,,0,491,491,233,1,234,MAS,AGR,150,0,tono,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,947.4426,948.4976,l,1,0.396,,0.396,1,948.498,948.9975,948.998,948.9982,0.819444444,-0.051851852,0,0,0,,0,492,492,340,1,341,MAS,DIS,150,0,cable,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,948.9985,949.9628,l,1,0.3057,,0.3057,1,949.9628,950.4627,950.4628,950.4629,0.819444444,-0.051851852,0,0,0,,0,493,493,153,1,154,FEM,AGR,150,0,cárcel,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,950.4634,951.4628,l,1,0.3404,,0.3404,1,951.4628,951.9628,951.9628,951.9629,0.819444444,-0.051851852,0,0,0,,0,494,494,414,1,415,MAS,DIS,150,0,límite,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,951.9634,952.9627,l,1,0.3403,,0.3403,1,952.9628,953.4628,953.4628,953.4629,0.819444444,-0.051851852,0,0,0,,0,495,495,158,1,159,FEM,DIS,150,0,salida,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,953.4633,954.3933,l,1,0.2732,,0.2732,1,954.3934,954.8933,954.8934,954.8934,0.819444444,-0.051851852,0,0,0,,0,496,496,211,1,212,MAS,AGR,150,0,país,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,954.8939,955.8308,l,0,0.2779,,0.2779,0,955.8312,956.3307,956.3313,956.3316,0.819444444,-0.051851852,0,0,0,,0,497,497,450,1,451,FEM,DIS,150,1,burra,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,956.3319,957.3447,l,1,0.3547,,0.3547,1,957.3451,957.8446,957.8447,957.8447,0.819444444,-0.051851852,0,0,0,,0,498,498,29,1,30,FEM,AGR,150,0,moda,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,957.8453,958.9974,s,1,0.4933,,0.4933,1,958.9974,959.4974,959.4974,959.4975,0.819444444,-0.051851852,0,0,0,,0,499,499,422,1,423,FEM,DIS,150,1,mula,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,959.498,960.4974,l,1,0.3404,,0.3404,1,960.4975,960.9974,960.9974,960.9975,0.819444444,-0.051851852,0,0,0,,0,500,500,282,1,283,MAS,DIS,150,0,sitio,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,960.998,961.9626,l,1,0.3058,,0.3058,1,961.9627,962.4628,962.4628,962.4628,0.819444444,-0.051851852,0,0,0,,0,501,501,284,1,285,MAS,DIS,150,0,libro,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,962.4633,963.3585,l,1,0.2383,,0.2383,1,963.3586,963.8585,963.8586,963.8586,0.819444444,-0.051851852,0,0,0,,0,502,502,156,1,157,FEM,DIS,150,0,escena,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,963.8591,964.8099,l,1,0.2926,,0.2926,1,964.81,965.3099,965.3104,965.3107,0.819444444,-0.051851852,0,0,0,,0,503,503,327,1,328,MAS,AGR,150,0,truco,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,965.311,966.3446,l,1,0.3757,,0.3757,1,966.3446,966.8446,966.8446,966.8447,0.819444444,-0.051851852,0,0,0,,0,504,504,386,1,387,MAS,DIS,150,0,empleo,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,966.8452,967.914,l,1,0.41,,0.41,1,967.9141,968.414,968.4141,968.4141,0.819444444,-0.051851852,0,0,0,,0,505,505,140,1,141,FEM,DIS,150,0,maldad,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,968.4146,969.414,l,1,0.3405,,0.3405,1,969.414,969.914,969.914,969.9141,0.819444444,-0.051851852,0,0,0,,0,506,506,363,1,364,MAS,AGR,150,0,precio,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,969.9146,970.7265,l,1,0.155,,0.155,1,970.7265,971.2265,971.2265,971.2266,0.819444444,-0.051851852,0,0,0,,0,507,507,369,1,370,MAS,AGR,150,0,verano,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,971.2271,972.0946,l,1,0.2091,,0.2091,1,972.0946,972.5945,972.5951,972.5954,0.819444444,-0.051851852,0,0,0,,0,508,508,136,1,137,FEM,DIS,150,0,feria,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,972.5957,973.5112,l,1,0.2573,,0.2573,1,973.5112,974.0112,974.0112,974.0113,0.819444444,-0.051851852,0,0,0,,0,509,509,407,1,408,MAS,AGR,150,0,veneno,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,974.0118,975.0253,l,1,0.3584,,0.3584,1,975.0254,975.525,975.525,975.5251,0.819444444,-0.051851852,0,0,0,,0,510,510,343,1,344,MAS,AGR,150,0,túnel,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,975.5257,976.4279,l,1,0.2435,,0.2435,1,976.4279,976.9278,976.9278,976.9279,0.819444444,-0.051851852,0,0,0,,0,511,511,273,1,274,MAS,AGR,150,0,mozo,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,976.9285,977.7959,l,1,0.2079,,0.2079,1,977.7959,978.2959,978.2959,978.296,0.819444444,-0.051851852,0,0,0,,0,512,512,17,1,18,FEM,AGR,150,0,boda,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,978.2965,979.1778,l,1,0.223,,0.223,1,979.1779,979.6778,979.6778,979.6778,0.819444444,-0.051851852,0,0,0,,0,513,513,236,1,237,MAS,DIS,150,0,muro,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,979.6783,980.6084,l,1,0.2733,,0.2733,1,980.6084,981.1083,981.1089,981.1092,0.819444444,-0.051851852,0,0,0,,0,514,514,352,1,353,MAS,DIS,150,0,pueblo,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,981.1095,982.0459,l,1,0.2779,,0.2779,1,982.046,982.5459,982.5459,982.546,0.819444444,-0.051851852,0,0,0,,0,515,515,130,1,131,FEM,DIS,150,0,presa,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,982.5465,983.4277,l,1,0.2236,,0.2236,1,983.4278,983.9278,983.9278,983.9279,0.819444444,-0.051851852,0,0,0,,0,516,516,294,1,295,MAS,DIS,150,0,barco,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,983.9284,984.8583,l,1,0.2739,,0.2739,1,984.8584,985.3583,985.3583,985.3583,0.819444444,-0.051851852,0,0,0,,0,517,517,351,1,352,MAS,AGR,150,0,número,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,985.3588,986.2611,l,1,0.2432,,0.2432,1,986.2611,986.7611,986.7611,986.7611,0.819444444,-0.051851852,0,0,0,,0,518,518,265,1,266,MAS,AGR,150,0,velo,el,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,986.7616,987.643,l,1,0.2239,,0.2239,1,987.6431,988.143,988.1436,988.1439,0.819444444,-0.051851852,0,0,0,,0,519,519,104,1,105,FEM,DIS,150,0,plata,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,988.1442,988.9625,l,1,0.1525,,0.1525,1,988.9625,989.4624,989.4625,989.4625,0.819444444,-0.051851852,0,0,0,,0,520,520,264,1,265,MAS,DIS,150,0,kilo,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,989.463,990.3583,l,0,0.2389,,0.2389,0,990.3586,990.8583,990.8583,990.8583,0.819444444,-0.051851852,0,0,0,,0,521,521,463,1,464,FEM,AGR,150,1,cobra,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,990.8588,991.8583,l,1,0.3432,,0.3432,1,991.8586,992.3582,992.3583,992.3583,0.819444444,-0.051851852,0,0,0,,0,522,522,260,1,261,MAS,DIS,150,0,clan,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,992.3589,993.4138,l,1,0.396,,0.396,1,993.4138,993.9139,993.9139,993.9139,0.819444444,-0.051851852,0,0,0,,0,523,523,302,1,303,MAS,DIS,150,0,baile,la,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,993.9144,994.9624,l,1,0.3891,,0.3891,1,994.9624,995.4624,995.4624,995.4625,0.819444444,-0.051851852,0,0,0,,0,524,524,228,1,229,MAS,DIS,150,0,olor,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,995.463,996.4069,l,1,0.2887,,0.2887,1,996.4069,996.9068,996.9073,996.9076,0.819444444,-0.051851852,0,0,0,,0,525,525,374,1,375,MAS,DIS,150,0,viento,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,996.9079,998.0251,s,1,0.4624,,0.4624,1,998.0252,998.5248,998.5249,998.525,0.819444444,-0.051851852,0,0,0,,0,526,526,444,1,445,FEM,DIS,150,1,jirafa,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,998.5255,999.5457,l,0,0.3613,,0.3613,0,999.5461,1000.0457,1000.0457,1000.0458,0.819444444,-0.051851852,0,0,0,,0,527,527,515,1,516,MAS,AGR,150,1,ratón,el,5,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,1000.0463,1001.1638,l,1,0.4586,,0.4586,1,1001.1642,1001.6637,1001.6637,1001.6638,0.819444444,-0.051851852,0,0,0,,0,528,528,377,1,378,MAS,AGR,150,0,seguro,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,1001.6643,1002.7748,l,1,0.4551,,0.4551,1,1002.7748,1003.2748,1003.2748,1003.2748,0.819444444,-0.051851852,0,0,0,,0,529,529,201,1,202,FEM,AGR,150,0,corona,la,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,1003.2754,1004.2957,l,1,0.3612,,0.3612,1,1004.2957,1004.7957,1004.7962,1004.7965,0.819444444,-0.051851852,0,0,0,,0,530,530,166,1,167,FEM,DIS,150,0,lengua,el,6,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,1004.7968,1005.7957,l,1,0.3404,,0.3404,1,1005.7957,1006.2956,1006.2956,1006.2957,0.819444444,-0.051851852,0,0,0,,0,531,531,1,1,2,FEM,AGR,150,0,vida,la,4,,,,
,,,,,,,4df4a27b2cca653f608f6286,67d30250bc6dd184d4aaad81,67d8022f065f0f413c5896b6,2025-03-17_06h07.12.194,Tarea de clasificación semántica,2024.2.5,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,1006.2962,1007.3096,l,1,0.3557,,0.3557,1,1007.3096,1007.8095,1007.8095,1007.8095,0.819444444,-0.051851852,0,0,0,,0,532,532,171,1,172,FEM,AGR,150,0,gracia,la,6,,,,
