counterbalancing_condition,counterbalancing_condition_full,consent_prescreening.block_1/declare_consent,consent_prescreening.block_1/age_years,consent_prescreening.block_1/gender,consent_prescreening.block_1/language_disorder,consent_prescreening.block_1/first_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,check_prescreening_answers.started,check_prescreening_answers.stopped,Instructions.started,Instructions.stopped,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_keyboard.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,presentTrial.started,presentTrial.stopped,response.keys,response.corr,rt,corr,feedback.started,feedback.stopped,response.rt,response.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,IsAnimal,Prime,Flanker,letters,break_done_touch.clicked_name,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,409.8588,410.9083,s,1,0.3691,1,410.9083,411.4084,0.3691,,411.4084,411.4084,0.013888889,-0.314814815,0,0,0,,0,184,184,46,1,47,FEM,AGR,150,0,fuga,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,411.4089,412.4585,l,1,0.3691,1,412.4585,412.9583,0.3691,,412.9584,600.0433,0.085185185,-0.397222222,1,0,0,,0,185,185,525,1,526,MAS,DIS,150,1,pavo,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,600.0439,602.6932,,0,0.3691,-1,602.6936,603.1932,,,603.1936,603.1939,0.248148148,0.063888889,0,0,0,,0,186,186,31,1,32,FEM,DIS,150,0,sopa,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,603.1942,604.5765,s,1,0.7005,1,604.5768,605.0764,0.7005,,605.0765,605.0765,0.248148148,0.063888889,0,0,0,,0,187,187,233,1,234,MAS,DIS,150,0,tono,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,605.0769,606.1765,s,1,0.4183,1,606.1766,606.6765,0.4183,,606.6765,606.6766,0.248148148,0.063888889,0,0,0,,0,188,188,231,1,232,MAS,DIS,150,0,vaso,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,606.677,607.7432,s,1,0.3901,1,607.7432,608.2431,0.3901,,608.2432,608.2432,0.248148148,0.063888889,0,0,0,,0,189,189,120,1,121,FEM,AGR,150,0,prima,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,608.2436,609.7265,l,1,0.8076,1,609.7266,610.2265,0.8076,,610.2265,610.2266,0.248148148,0.063888889,0,0,0,,0,190,190,464,1,465,FEM,AGR,150,1,cabra,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,610.2271,611.7302,s,1,0.8342,1,611.7302,612.2266,0.8342,,612.227,612.2273,0.248148148,0.063888889,0,0,0,,0,191,191,215,1,216,MAS,DIS,150,0,tren,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,612.2277,613.5265,l,1,0.6171,1,613.5266,614.0265,0.6171,,614.0265,614.0266,0.248148148,0.063888889,0,0,0,,0,192,192,519,1,520,MAS,DIS,150,1,gallo,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,614.027,615.1766,s,1,0.471,1,615.1766,615.6766,0.471,,615.6766,615.6766,0.248148148,0.063888889,0,0,0,,0,193,193,232,1,233,MAS,AGR,150,0,humo,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,615.677,617.2099,s,1,0.8501,1,617.2099,617.71,0.8501,,617.71,617.71,0.248148148,0.063888889,0,0,0,,0,194,194,400,1,401,MAS,AGR,150,0,sótano,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,617.7105,619.2433,s,1,0.8628,1,619.2434,619.7432,0.8628,,619.7432,619.7432,0.248148148,0.063888889,0,0,0,,0,195,195,325,1,326,MAS,DIS,150,0,video,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,619.7437,620.8766,s,1,0.4556,1,620.8766,621.3765,0.4556,,621.3765,621.3766,0.248148148,0.063888889,0,0,0,,0,196,196,329,1,330,MAS,DIS,150,0,queso,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,621.377,622.6767,s,1,0.621,1,622.6767,623.1766,0.621,,623.1771,623.1774,0.248148148,0.063888889,0,0,0,,0,197,197,244,1,245,MAS,AGR,150,0,nene,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,623.1777,624.2266,s,1,0.371,1,624.2267,624.7267,0.371,,624.7267,624.7267,0.248148148,0.063888889,0,0,0,,0,198,198,179,1,180,FEM,DIS,150,0,sombra,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,624.7272,625.7766,s,1,0.371,1,625.7767,626.2765,0.371,,626.2766,626.2766,0.248148148,0.063888889,0,0,0,,0,199,199,255,1,256,MAS,DIS,150,0,reto,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,626.277,627.5767,s,1,0.6242,1,627.5767,628.0766,0.6242,,628.0766,628.0767,0.248148148,0.063888889,0,0,0,,0,200,200,185,1,186,FEM,DIS,150,0,hierba,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,628.0771,629.1267,s,1,0.3701,1,629.1267,629.6267,0.3701,,629.6267,629.6267,0.248148148,0.063888889,0,0,0,,0,201,201,42,1,43,FEM,AGR,150,0,hoja,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,629.6271,630.7268,s,1,0.4281,1,630.7268,631.2267,0.4281,,631.2271,631.2274,0.248148148,0.063888889,0,0,0,,0,202,202,97,1,98,FEM,DIS,150,0,playa,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,631.2277,632.2268,s,1,0.3231,1,632.2268,632.7267,0.3231,,632.7267,632.7268,0.248148148,0.063888889,0,0,0,,0,203,203,111,1,112,FEM,DIS,150,0,deuda,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,632.7272,633.91,l,1,0.4995,1,633.9101,634.4101,0.4995,,634.4101,634.4101,0.248148148,0.063888889,0,0,0,,0,204,204,553,1,554,MAS,DIS,150,1,castor,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,634.4105,635.5267,s,1,0.4335,1,635.5267,636.0267,0.4335,,636.0268,636.0268,0.248148148,0.063888889,0,0,0,,0,205,205,338,1,339,MAS,AGR,150,0,piano,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,636.0272,637.06,s,1,0.3601,1,637.0601,637.56,0.3601,,637.56,637.56,0.248148148,0.063888889,0,0,0,,0,206,206,165,1,166,FEM,DIS,150,0,piedra,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,637.5605,638.51,s,1,0.2675,1,638.5101,639.0101,0.2675,,639.0101,639.0101,0.248148148,0.063888889,0,0,0,,0,207,207,313,1,314,MAS,DIS,150,0,golpe,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,639.0106,640.0934,s,1,0.4034,1,640.0935,640.5933,0.4034,,640.5938,640.5941,0.248148148,0.063888889,0,0,0,,0,208,208,288,1,289,MAS,AGR,150,0,cielo,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,640.5943,641.7436,l,1,0.4783,1,641.7437,642.2435,0.4783,,642.2435,642.2435,0.248148148,0.063888889,0,0,0,,0,209,209,423,1,424,FEM,DIS,150,1,loba,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,642.2441,643.7435,l,1,0.8213,1,643.7436,644.2434,0.8213,,644.2435,644.2435,0.248148148,0.063888889,0,0,0,,0,210,210,535,1,536,MAS,DIS,150,1,piojo,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,644.2439,645.3769,s,1,0.4563,1,645.3769,645.8768,0.4563,,645.8768,645.8768,0.248148148,0.063888889,0,0,0,,0,211,211,335,1,336,MAS,DIS,150,0,reino,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,645.8775,647.1933,l,1,0.6469,1,647.1934,647.6935,0.6469,,647.6935,647.6935,0.248148148,0.063888889,0,0,0,,0,212,212,508,1,509,MAS,AGR,150,1,pájaro,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,647.694,648.7935,s,1,0.4174,1,648.7936,649.2933,0.4174,,649.2933,649.2934,0.248148148,0.063888889,0,0,0,,0,213,213,376,1,377,MAS,AGR,150,0,riesgo,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,649.2938,650.3601,s,1,0.3952,1,650.3602,650.8602,0.3952,,650.8606,650.8609,0.248148148,0.063888889,0,0,0,,0,214,214,272,1,273,MAS,AGR,150,0,nudo,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,650.8613,651.7934,s,1,0.2635,1,651.7934,652.2935,0.2635,,652.2936,652.2936,0.248148148,0.063888889,0,0,0,,0,215,215,322,1,323,MAS,AGR,150,0,techo,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,652.2942,653.2435,s,1,0.2702,1,653.2435,653.7435,0.2702,,653.7436,653.7436,0.248148148,0.063888889,0,0,0,,0,216,216,315,1,316,MAS,DIS,150,0,reloj,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,653.744,654.9269,l,1,0.5071,1,654.9269,655.4269,0.5071,,655.4269,655.427,0.248148148,0.063888889,0,0,0,,0,217,217,541,1,542,MAS,DIS,150,1,gecko,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,655.4273,656.5935,l,1,0.4847,1,656.5935,657.0934,0.4847,,657.0934,657.0934,0.248148148,0.063888889,0,0,0,,0,218,218,481,1,482,FEM,DIS,150,1,avispa,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,657.0939,658.227,s,1,0.4503,1,658.227,658.7268,0.4503,,658.7273,658.7276,0.248148148,0.063888889,0,0,0,,0,219,219,296,1,297,MAS,AGR,150,0,hotel,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,658.7279,659.8268,l,1,0.4248,1,659.8268,660.3269,0.4248,,660.327,660.327,0.248148148,0.063888889,0,0,0,,0,220,220,472,1,473,FEM,AGR,150,1,paloma,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,660.3274,661.3769,s,1,0.3668,1,661.377,661.877,0.3668,,661.877,661.877,0.248148148,0.063888889,0,0,0,,0,221,221,411,1,412,MAS,DIS,150,0,tanque,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,661.8775,662.9103,s,1,0.3526,1,662.9103,663.4102,0.3526,,663.4103,663.4103,0.248148148,0.063888889,0,0,0,,0,222,222,48,1,49,FEM,AGR,150,0,fama,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,663.4107,664.3602,s,1,0.2663,1,664.3603,664.8603,0.2663,,664.8603,664.8603,0.248148148,0.063888889,0,0,0,,0,223,223,20,1,21,FEM,AGR,150,0,luna,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,664.8609,665.9436,l,1,0.4064,1,665.9437,666.4437,0.4064,,666.4437,666.4437,0.248148148,0.063888889,0,0,0,,0,224,224,416,1,417,FEM,AGR,150,1,sepia,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,666.4441,667.5436,s,1,0.4283,1,667.5436,668.0437,0.4283,,668.0441,668.0445,0.248148148,0.063888889,0,0,0,,0,225,225,406,1,407,MAS,AGR,150,0,título,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,668.0447,669.0771,s,0,0.3504,0,669.0774,669.577,0.3504,,669.577,669.577,0.248148148,0.063888889,0,0,0,,0,226,226,512,1,513,MAS,AGR,150,1,narval,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,669.5774,670.6103,s,1,0.3502,1,670.6105,671.1102,0.3502,,671.1103,671.1103,0.248148148,0.063888889,0,0,0,,0,227,227,365,1,366,MAS,DIS,150,0,juicio,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,671.1107,672.0603,s,1,0.278,1,672.0604,672.5603,0.278,,672.5603,672.5604,0.248148148,0.063888889,0,0,0,,0,228,228,129,1,130,FEM,DIS,150,0,plaza,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,672.5608,673.6104,s,1,0.3696,1,673.6105,674.1104,0.3696,,674.1104,674.1104,0.248148148,0.063888889,0,0,0,,0,229,229,209,1,210,MAS,DIS,150,0,lado,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,674.111,675.177,s,1,0.3905,1,675.1771,675.6769,0.3905,,675.6774,675.6777,0.248148148,0.063888889,0,0,0,,0,230,230,304,1,305,MAS,AGR,150,0,hueso,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,675.6779,676.6437,s,1,0.2948,1,676.6437,677.1438,0.2948,,677.1438,677.1438,0.248148148,0.063888889,0,0,0,,0,231,231,415,1,416,MAS,DIS,150,0,aceite,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,677.1443,678.0771,s,0,0.256,0,678.0774,678.577,0.256,,678.5771,678.5771,0.248148148,0.063888889,0,0,0,,0,232,232,520,1,521,MAS,AGR,150,1,ciervo,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,678.5775,679.577,s,1,0.3246,1,679.5774,680.0769,0.3246,,680.077,680.077,0.248148148,0.063888889,0,0,0,,0,233,233,277,1,278,MAS,DIS,150,0,señor,la,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,680.0774,681.1271,l,1,0.3678,1,681.1271,681.627,0.3678,,681.6271,681.6272,0.248148148,0.063888889,0,0,0,,0,234,234,437,1,438,FEM,DIS,150,1,paloma,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,681.6276,682.7437,l,1,0.4366,1,682.7438,683.2436,0.4366,,683.2436,683.2437,0.248148148,0.063888889,0,0,0,,0,235,235,441,1,442,FEM,DIS,150,1,gacela,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,683.2441,684.3104,s,1,0.397,1,684.3104,684.8105,0.397,,684.811,684.8113,0.248148148,0.063888889,0,0,0,,0,236,236,73,1,74,FEM,DIS,150,0,chica,el,5,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,684.8116,686.1938,s,1,0.7022,1,686.1938,686.6938,0.7022,,686.6938,686.6938,0.248148148,0.063888889,0,0,0,,0,237,237,39,1,40,FEM,DIS,150,0,gira,el,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,686.6944,687.9271,l,1,0.5558,1,687.9271,688.4271,0.5558,,688.4271,688.4272,0.248148148,0.063888889,0,0,0,,0,238,238,545,1,546,MAS,DIS,150,1,conejo,la,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,688.4277,689.6104,s,1,0.5095,1,689.6105,690.1105,0.5095,,690.1105,690.1105,0.248148148,0.063888889,0,0,0,,0,239,239,211,1,212,MAS,DIS,150,0,país,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,690.1109,691.3438,s,1,0.5603,1,691.3438,691.8438,0.5603,,691.8438,691.8438,0.248148148,0.063888889,0,0,0,,0,240,240,34,1,35,FEM,AGR,150,0,roca,la,4,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,691.8442,692.8938,s,1,0.3759,1,692.8938,693.3939,0.3759,,693.3943,693.3946,0.248148148,0.063888889,0,0,0,,0,241,241,145,1,146,FEM,DIS,150,0,señora,el,6,,,,,
,,,,,,,d7eea95360e6db23e080dec1,67d30250bc6dd184d4aaad81,67d9af59752d01ea00d082fc,2025-03-18_12h29.37.650,Tarea de clasificación semántica,2024.2.5,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,693.3949,694.4439,l,1,0.3765,1,694.4439,694.9438,0.3765,,694.9438,694.9439,0.248148148,0.063888889,0,0,0,,0,242,242,495,1,496,MAS,DIS,150,1,loro,la,4,,,,,
